-181.193, -48.939, 13.980, 23.050
-181.190, -49.406, 14.025, 23.083
-181.188, -49.874, 14.071, 23.116
-181.185, -50.345, 14.117, 23.149
-181.182, -50.816, 14.162, 23.182
-181.180, -51.290, 14.208, 23.215
-181.177, -51.764, 14.254, 23.248
-181.174, -52.241, 14.301, 23.281
-181.172, -52.719, 14.347, 23.314
-181.169, -53.198, 14.394, 23.347
-181.166, -53.679, 14.440, 23.380
-181.164, -54.161, 14.487, 23.413
-181.161, -54.646, 14.534, 23.446
-181.158, -55.131, 14.581, 23.479
-181.155, -55.618, 14.628, 23.512
-181.152, -56.107, 14.676, 23.545
-181.150, -56.598, 14.723, 23.578
-181.147, -57.090, 14.771, 23.611
-181.144, -57.583, 14.819, 23.644
-181.141, -58.078, 14.867, 23.677
-181.138, -58.575, 14.915, 23.710
-181.135, -59.074, 14.963, 23.743
-181.132, -59.574, 15.012, 23.776
-181.129, -60.075, 15.060, 23.809
-181.126, -60.578, 15.109, 23.842
-181.123, -61.083, 15.158, 23.875
-181.120, -61.590, 15.207, 23.908
-181.117, -62.098, 15.256, 23.941
-181.114, -62.608, 15.305, 23.974
-181.111, -63.119, 15.355, 24.007
-181.108, -63.632, 15.404, 24.040
-181.105, -64.147, 15.454, 24.073
-181.101, -64.663, 15.504, 24.106
-181.098, -65.181, 15.554, 24.139
-181.095, -65.701, 15.604, 24.172
-181.092, -66.222, 15.654, 24.205
-181.089, -66.746, 15.705, 24.238
-181.085, -67.270, 15.755, 24.271
-181.082, -67.797, 15.806, 24.304
-181.079, -68.325, 15.857, 24.337
-181.075, -68.855, 15.908, 24.370
-181.072, -69.386, 15.959, 24.403
-181.068, -69.920, 16.010, 24.436
-181.065, -70.455, 16.062, 24.469
-181.062, -70.991, 16.114, 24.502
-181.058, -71.530, 16.165, 24.535
-181.055, -72.070, 16.217, 24.568
-181.051, -72.612, 16.269, 24.601
-181.048, -73.155, 16.322, 24.634
-181.044, -73.701, 16.374, 24.667
-181.040, -74.248, 16.426, 24.700
-181.037, -74.797, 16.479, 24.733
-181.033, -75.347, 16.532, 24.766
-181.030, -75.900, 16.585, 24.799
-181.026, -76.454, 16.638, 24.832
-181.022, -77.010, 16.691, 24.865
-181.018, -77.568, 16.745, 24.898
-181.015, -78.127, 16.798, 24.931
-181.011, -78.689, 16.852, 24.964
-181.007, -79.252, 16.906, 24.997
-181.003, -79.817, 16.960, 25.030
-180.999, -80.383, 17.014, 25.063
-180.995, -80.952, 17.068, 25.096
-180.992, -81.522, 17.123, 25.129
-180.988, -82.094, 17.177, 25.162
-180.984, -82.668, 17.232, 25.195
-180.980, -83.244, 17.287, 25.228
-180.976, -83.822, 17.342, 25.261
-180.972, -84.401, 17.397, 25.294
-180.967, -84.982, 17.452, 25.327
-180.963, -85.565, 17.508, 25.360
-180.959, -86.150, 17.563, 25.393
-180.955, -86.737, 17.619, 25.426
-180.951, -87.326, 17.675, 25.459
-180.947, -87.917, 17.731, 25.492
-180.942, -88.509, 17.786, 25.525
-180.938, -89.103, 17.841, 25.558
-180.934, -89.699, 17.894, 25.591
-180.929, -90.297, 17.945, 25.624
-180.925, -90.896, 17.994, 25.657
-180.921, -91.497, 18.040, 25.690
-180.916, -92.100, 18.083, 25.723
-180.912, -92.703, 18.121, 25.756
-180.907, -93.308, 18.154, 25.789
-180.903, -93.914, 18.181, 25.822
-180.898, -94.520, 18.202, 25.855
-180.894, -95.127, 18.215, 25.888
-180.889, -95.734, 18.221, 25.921
-180.885, -96.341, 18.219, 25.954
-180.880, -96.947, 18.208, 25.987
-180.875, -97.553, 18.189, 26.020
-180.871, -98.159, 18.162, 26.053
-180.866, -98.763, 18.128, 26.086
-180.861, -99.365, 18.087, 26.119
-180.857, -99.967, 18.040, 26.152
-180.852, -100.566, 17.988, 26.185
-180.847, -101.164, 17.931, 26.218
-180.843, -101.759, 17.871, 26.251
-180.838, -102.353, 17.808, 26.284
-180.833, -102.945, 17.743, 26.317
-180.829, -103.534, 17.678, 26.350
-180.824, -104.121, 17.612, 26.383
-180.819, -104.706, 17.546, 26.416
-180.814, -105.289, 17.481, 26.449
-180.810, -105.870, 17.418, 26.482
-180.805, -106.449, 17.356, 26.515
-180.800, -107.026, 17.297, 26.548
-180.795, -107.601, 17.241, 26.581
-180.791, -108.174, 17.188, 26.614
-180.786, -108.746, 17.137, 26.647
-180.781, -109.316, 17.090, 26.680
-180.776, -109.884, 17.046, 26.713
-180.772, -110.452, 17.006, 26.746
-180.767, -111.018, 16.968, 26.779
-180.762, -111.582, 16.934, 26.812
-180.757, -112.146, 16.903, 26.845
-180.753, -112.709, 16.874, 26.878
-180.748, -113.271, 16.849, 26.911
-180.743, -113.832, 16.826, 26.944
-180.738, -114.393, 16.805, 26.977
-180.733, -114.953, 16.786, 27.010
-180.728, -115.512, 16.769, 27.043
-180.724, -116.071, 16.753, 27.076
-180.719, -116.629, 16.739, 27.109
-180.714, -117.187, 16.726, 27.142
-180.709, -117.744, 16.713, 27.175
-180.704, -118.301, 16.701, 27.208
-180.699, -118.857, 16.690, 27.241
-180.694, -119.414, 16.678, 27.274
-180.689, -119.969, 16.666, 27.307
-180.684, -120.525, 16.653, 27.340
-180.679, -121.079, 16.640, 27.373
-180.674, -121.634, 16.626, 27.406
-180.669, -122.187, 16.610, 27.439
-180.664, -122.741, 16.594, 27.472
-180.659, -123.293, 16.576, 27.505
-180.654, -123.845, 16.557, 27.538
-180.649, -124.397, 16.537, 27.571
-180.644, -124.947, 16.515, 27.604
-180.639, -125.497, 16.492, 27.637
-180.634, -126.046, 16.468, 27.670
-180.629, -126.595, 16.442, 27.703
-180.624, -127.142, 16.415, 27.736
-180.619, -127.688, 16.387, 27.769
-180.614, -128.234, 16.357, 27.802
-180.609, -128.778, 16.327, 27.835
-180.603, -129.321, 16.296, 27.868
-180.598, -129.864, 16.264, 27.901
-180.593, -130.405, 16.232, 27.934
-180.588, -130.945, 16.199, 27.967
-180.583, -131.484, 16.166, 28.000
-180.578, -132.022, 16.133, 28.033
-180.572, -132.559, 16.100, 28.066
-180.567, -133.095, 16.067, 28.099
-180.562, -133.629, 16.034, 28.132
-180.557, -134.163, 16.002, 28.165
-180.551, -134.696, 15.969, 28.198
-180.546, -135.227, 15.938, 28.231
-180.541, -135.757, 15.906, 28.264
-180.536, -136.287, 15.876, 28.297
-180.530, -136.815, 15.846, 28.330
-180.525, -137.343, 15.816, 28.363
-180.520, -137.869, 15.787, 28.396
-180.515, -138.395, 15.759, 28.429
-180.509, -138.919, 15.732, 28.462
-180.504, -139.443, 15.705, 28.495
-180.499, -139.966, 15.678, 28.528
-180.493, -140.488, 15.653, 28.561
-180.488, -141.009, 15.627, 28.594
-180.482, -141.529, 15.602, 28.627
-180.477, -142.049, 15.578, 28.660
-180.472, -142.567, 15.554, 28.693
-180.466, -143.085, 15.530, 28.726
-180.461, -143.602, 15.506, 28.759
-180.455, -144.119, 15.483, 28.792
-180.450, -144.634, 15.460, 28.825
-180.444, -145.149, 15.437, 28.858
-180.439, -145.663, 15.414, 28.891
-180.433, -146.176, 15.391, 28.924
-180.428, -146.689, 15.368, 28.957
-180.422, -147.200, 15.345, 28.990
-180.417, -147.711, 15.321, 29.023
-180.411, -148.221, 15.298, 29.056
-180.406, -148.731, 15.275, 29.089
-180.400, -149.239, 15.251, 29.122
-180.394, -149.747, 15.227, 29.155
-180.389, -150.254, 15.203, 29.188
-180.383, -150.760, 15.179, 29.221
-180.377, -151.265, 15.154, 29.254
-180.372, -151.770, 15.130, 29.287
-180.366, -152.273, 15.105, 29.320
-180.360, -152.776, 15.080, 29.353
-180.355, -153.278, 15.054, 29.386
-180.349, -153.779, 15.029, 29.419
-180.343, -154.280, 15.004, 29.452
-180.337, -154.779, 14.978, 29.485
-180.331, -155.278, 14.953, 29.518
-180.326, -155.775, 14.927, 29.551
-180.320, -156.272, 14.901, 29.584
-180.314, -156.768, 14.876, 29.617
-180.308, -157.263, 14.850, 29.650
-180.302, -157.758, 14.824, 29.683
-180.296, -158.251, 14.799, 29.716
-180.290, -158.744, 14.773, 29.749
-180.284, -159.236, 14.748, 29.782
-180.278, -159.726, 14.722, 29.815
-180.272, -160.217, 14.697, 29.848
-180.266, -160.706, 14.672, 29.881
-180.260, -161.194, 14.647, 29.914
-180.254, -161.682, 14.622, 29.947
-180.248, -162.169, 14.597, 29.980
-180.242, -162.654, 14.573, 30.013
-180.235, -163.140, 14.548, 30.046
-180.229, -163.624, 14.524, 30.079
-180.223, -164.107, 14.500, 30.112
-180.217, -164.590, 14.476, 30.145
-180.210, -165.072, 14.452, 30.178
-180.204, -165.553, 14.428, 30.211
-180.198, -166.033, 14.404, 30.244
-180.191, -166.513, 14.380, 30.277
-180.185, -166.992, 14.357, 30.310
-180.178, -167.469, 14.333, 30.343
-180.172, -167.947, 14.310, 30.376
-180.165, -168.423, 14.286, 30.409
-180.159, -168.899, 14.263, 30.442
-180.152, -169.373, 14.240, 30.475
-180.145, -169.847, 14.217, 30.508
-180.139, -170.321, 14.193, 30.541
-180.132, -170.793, 14.170, 30.574
-180.125, -171.265, 14.147, 30.607
-180.118, -171.736, 14.124, 30.640
-180.111, -172.206, 14.101, 30.673
-180.104, -172.675, 14.077, 30.706
-180.097, -173.144, 14.054, 30.739
-180.090, -173.612, 14.031, 30.772
-180.083, -174.079, 14.008, 30.805
-180.076, -174.545, 13.985, 30.838
-180.069, -175.011, 13.962, 30.871
-180.061, -175.476, 13.938, 30.904
-180.054, -175.939, 13.915, 30.937
-180.046, -176.403, 13.892, 30.970
-180.038, -176.865, 13.869, 31.003
-180.029, -177.327, 13.846, 31.036
-180.021, -177.788, 13.823, 31.069
-180.011, -178.248, 13.800, 31.102
-180.002, -178.707, 13.777, 31.135
-179.991, -179.166, 13.754, 31.168
-179.980, -179.623, 13.731, 31.201
-179.968, -180.080, 13.708, 31.234
-179.956, -180.536, 13.685, 31.267
-179.942, -180.992, 13.662, 31.300
-179.927, -181.446, 13.639, 31.333
-179.911, -181.900, 13.616, 31.366
-179.894, -182.353, 13.593, 31.399
-179.876, -182.805, 13.570, 31.432
-179.856, -183.256, 13.547, 31.465
-179.835, -183.707, 13.525, 31.498
-179.812, -184.156, 13.502, 31.531
-179.787, -184.605, 13.479, 31.564
-179.761, -185.053, 13.456, 31.597
-179.733, -185.500, 13.434, 31.630
-179.703, -185.946, 13.412, 31.663
-179.672, -186.392, 13.389, 31.696
-179.638, -186.836, 13.367, 31.729
-179.603, -187.280, 13.344, 31.762
-179.565, -187.722, 13.322, 31.795
-179.525, -188.164, 13.300, 31.828
-179.483, -188.605, 13.278, 31.861
-179.439, -189.044, 13.255, 31.894
-179.392, -189.483, 13.233, 31.927
-179.343, -189.921, 13.211, 31.960
-179.292, -190.357, 13.189, 31.993
-179.239, -190.793, 13.168, 32.026
-179.183, -191.228, 13.146, 32.059
-179.125, -191.661, 13.124, 32.092
-179.064, -192.094, 13.102, 32.125
-179.001, -192.525, 13.081, 32.158
-178.936, -192.956, 13.060, 32.191
-178.868, -193.385, 13.038, 32.224
-178.799, -193.814, 13.017, 32.257
-178.727, -194.241, 12.995, 32.290
-178.653, -194.667, 12.974, 32.323
-178.576, -195.092, 12.953, 32.356
-178.497, -195.516, 12.932, 32.389
-178.417, -195.939, 12.911, 32.422
-178.334, -196.360, 12.890, 32.455
-178.250, -196.781, 12.870, 32.488
-178.163, -197.200, 12.850, 32.521
-178.074, -197.619, 12.833, 32.554
-177.984, -198.037, 12.819, 32.587
-177.891, -198.453, 12.810, 32.620
-177.796, -198.869, 12.804, 32.653
-177.699, -199.285, 12.803, 32.686
-177.601, -199.700, 12.806, 32.719
-177.500, -200.116, 12.814, 32.752
-177.398, -200.531, 12.826, 32.785
-177.293, -200.946, 12.842, 32.818
-177.186, -201.361, 12.863, 32.851
-177.077, -201.776, 12.887, 32.884
-176.966, -202.192, 12.915, 32.917
-176.854, -202.609, 12.947, 32.950
-176.739, -203.026, 12.981, 32.983
-176.622, -203.444, 13.018, 33.016
-176.502, -203.862, 13.058, 33.049
-176.381, -204.281, 13.100, 33.082
-176.257, -204.701, 13.144, 33.115
-176.131, -205.122, 13.191, 33.148
-176.002, -205.544, 13.239, 33.181
-175.871, -205.967, 13.289, 33.214
-175.738, -206.391, 13.340, 33.247
-175.602, -206.816, 13.392, 33.280
-175.464, -207.242, 13.446, 33.313
-175.323, -207.669, 13.501, 33.346
-175.180, -208.097, 13.556, 33.379
-175.034, -208.526, 13.612, 33.412
-174.885, -208.956, 13.669, 33.445
-174.734, -209.388, 13.725, 33.478
-174.581, -209.820, 13.783, 33.511
-174.424, -210.254, 13.840, 33.544
-174.265, -210.688, 13.898, 33.577
-174.104, -211.124, 13.956, 33.610
-173.940, -211.561, 14.013, 33.643
-173.773, -211.999, 14.071, 33.676
-173.603, -212.437, 14.128, 33.709
-173.431, -212.877, 14.186, 33.742
-173.256, -213.318, 14.243, 33.775
-173.079, -213.760, 14.300, 33.808
-172.899, -214.203, 14.356, 33.841
-172.717, -214.647, 14.412, 33.874
-172.532, -215.092, 14.468, 33.907
-172.344, -215.537, 14.523, 33.940
-172.154, -215.984, 14.577, 33.973
-171.962, -216.432, 14.632, 34.006
-171.767, -216.880, 14.685, 34.039
-171.569, -217.329, 14.738, 34.072
-171.369, -217.779, 14.791, 34.105
-171.167, -218.230, 14.843, 34.138
-170.962, -218.682, 14.895, 34.171
-170.755, -219.134, 14.947, 34.204
-170.545, -219.588, 14.998, 34.237
-170.333, -220.042, 15.048, 34.270
-170.118, -220.496, 15.098, 34.303
-169.902, -220.952, 15.148, 34.336
-169.683, -221.408, 15.198, 34.369
-169.462, -221.865, 15.247, 34.402
-169.238, -222.323, 15.296, 34.435
-169.013, -222.782, 15.345, 34.468
-168.785, -223.241, 15.393, 34.501
-168.555, -223.701, 15.442, 34.534
-168.323, -224.162, 15.490, 34.567
-168.089, -224.623, 15.538, 34.600
-167.853, -225.085, 15.586, 34.633
-167.615, -225.549, 15.635, 34.666
-167.375, -226.012, 15.683, 34.699
-167.133, -226.477, 15.731, 34.732
-166.889, -226.942, 15.779, 34.765
-166.643, -227.409, 15.827, 34.798
-166.395, -227.876, 15.875, 34.831
-166.145, -228.343, 15.923, 34.864
-165.893, -228.812, 15.972, 34.897
-165.640, -229.281, 16.020, 34.930
-165.384, -229.752, 16.069, 34.963
-165.127, -230.223, 16.118, 34.996
-164.868, -230.695, 16.167, 35.029
-164.607, -231.168, 16.216, 35.062
-164.345, -231.642, 16.266, 35.095
-164.081, -232.117, 16.316, 35.128
-163.815, -232.593, 16.366, 35.161
-163.547, -233.070, 16.416, 35.194
-163.278, -233.547, 16.466, 35.227
-163.007, -234.026, 16.517, 35.260
-162.735, -234.506, 16.568, 35.293
-162.460, -234.987, 16.619, 35.326
-162.185, -235.469, 16.670, 35.359
-161.908, -235.952, 16.722, 35.392
-161.629, -236.436, 16.774, 35.425
-161.349, -236.922, 16.826, 35.458
-161.067, -237.408, 16.878, 35.491
-160.784, -237.896, 16.931, 35.524
-160.500, -238.385, 16.984, 35.557
-160.214, -238.876, 17.037, 35.590
-159.927, -239.367, 17.090, 35.623
-159.638, -239.860, 17.144, 35.656
-159.349, -240.354, 17.197, 35.689
-159.058, -240.849, 17.251, 35.722
-158.765, -241.346, 17.305, 35.755
-158.472, -241.844, 17.360, 35.788
-158.177, -242.344, 17.414, 35.821
-157.881, -242.845, 17.469, 35.854
-157.585, -243.348, 17.524, 35.887
-157.287, -243.852, 17.579, 35.920
-156.988, -244.358, 17.635, 35.953
-156.688, -244.865, 17.690, 35.986
-156.387, -245.374, 17.746, 36.019
-156.086, -245.884, 17.802, 36.052
-155.784, -246.397, 17.858, 36.085
-155.481, -246.911, 17.914, 36.118
-155.178, -247.427, 17.970, 36.151
-154.874, -247.945, 18.026, 36.184
-154.569, -248.465, 18.083, 36.217
-154.265, -248.986, 18.139, 36.250
-153.960, -249.510, 18.196, 36.283
-153.655, -250.036, 18.253, 36.316
-153.350, -250.564, 18.310, 36.349
-153.045, -251.095, 18.366, 36.382
-152.741, -251.628, 18.423, 36.415
-152.436, -252.163, 18.480, 36.448
-152.133, -252.700, 18.537, 36.481
-151.829, -253.240, 18.594, 36.514
-151.527, -253.783, 18.650, 36.547
-151.225, -254.328, 18.707, 36.580
-150.925, -254.876, 18.762, 36.613
-150.625, -255.427, 18.817, 36.646
-150.327, -255.980, 18.869, 36.679
-150.030, -256.536, 18.919, 36.712
-149.734, -257.094, 18.967, 36.745
-149.441, -257.655, 19.012, 36.778
-149.149, -258.219, 19.053, 36.811
-148.860, -258.785, 19.090, 36.844
-148.573, -259.354, 19.123, 36.877
-148.288, -259.925, 19.150, 36.910
-148.005, -260.498, 19.172, 36.943
-147.726, -261.072, 19.187, 36.976
-147.450, -261.649, 19.196, 37.009
-147.177, -262.228, 19.197, 37.042
-146.908, -262.807, 19.192, 37.075
-146.642, -263.389, 19.179, 37.108
-146.380, -263.971, 19.159, 37.141
-146.123, -264.554, 19.133, 37.174
-145.869, -265.138, 19.103, 37.207
-145.620, -265.722, 19.071, 37.240
-145.375, -266.307, 19.038, 37.273
-145.134, -266.893, 19.006, 37.306
-144.897, -267.479, 18.976, 37.339
-144.665, -268.066, 18.948, 37.372
-144.437, -268.654, 18.924, 37.405
-144.213, -269.243, 18.904, 37.438
-143.993, -269.833, 18.887, 37.471
-143.777, -270.424, 18.875, 37.504
-143.564, -271.016, 18.868, 37.537
-143.356, -271.609, 18.865, 37.570
-143.151, -272.204, 18.866, 37.603
-142.950, -272.799, 18.870, 37.636
-142.752, -273.397, 18.877, 37.669
-142.558, -273.996, 18.887, 37.702
-142.367, -274.596, 18.900, 37.735
-142.179, -275.198, 18.914, 37.768
-141.995, -275.801, 18.931, 37.801
-141.814, -276.406, 18.948, 37.834
-141.636, -277.013, 18.966, 37.867
-141.461, -277.621, 18.985, 37.900
-141.289, -278.230, 19.003, 37.933
-141.120, -278.841, 19.021, 37.966
-140.954, -279.453, 19.038, 37.999
-140.791, -280.067, 19.054, 38.032
-140.631, -280.682, 19.068, 38.065
-140.474, -281.298, 19.080, 38.098
-140.320, -281.915, 19.089, 38.131
-140.168, -282.534, 19.095, 38.164
-140.020, -283.152, 19.098, 38.197
-139.875, -283.772, 19.096, 38.230
-139.733, -284.392, 19.091, 38.263
-139.594, -285.013, 19.081, 38.296
-139.458, -285.633, 19.067, 38.329
-139.325, -286.254, 19.048, 38.362
-139.196, -286.875, 19.025, 38.395
-139.069, -287.495, 18.998, 38.428
-138.945, -288.115, 18.967, 38.461
-138.825, -288.735, 18.931, 38.494
-138.707, -289.353, 18.892, 38.527
-138.593, -289.971, 18.850, 38.560
-138.482, -290.588, 18.806, 38.593
-138.374, -291.204, 18.758, 38.626
-138.269, -291.819, 18.709, 38.659
-138.168, -292.433, 18.659, 38.692
-138.069, -293.045, 18.607, 38.725
-137.973, -293.656, 18.555, 38.758
-137.881, -294.266, 18.503, 38.791
-137.791, -294.875, 18.451, 38.824
-137.705, -295.482, 18.399, 38.857
-137.621, -296.088, 18.348, 38.890
-137.541, -296.693, 18.298, 38.923
-137.463, -297.297, 18.249, 38.956
-137.388, -297.899, 18.202, 38.989
-137.317, -298.500, 18.156, 39.022
-137.248, -299.100, 18.112, 39.055
-137.182, -299.699, 18.071, 39.088
-137.119, -300.297, 18.031, 39.121
-137.058, -300.894, 17.993, 39.154
-137.001, -301.490, 17.956, 39.187
-136.946, -302.085, 17.922, 39.220
-136.895, -302.680, 17.890, 39.253
-136.846, -303.273, 17.859, 39.286
-136.799, -303.866, 17.830, 39.319
-136.756, -304.458, 17.803, 39.352
-136.715, -305.050, 17.777, 39.385
-136.677, -305.640, 17.752, 39.418
-136.642, -306.231, 17.729, 39.451
-136.610, -306.820, 17.707, 39.484
-136.580, -307.409, 17.685, 39.517
-136.554, -307.997, 17.665, 39.550
-136.530, -308.585, 17.645, 39.583
-136.509, -309.173, 17.625, 39.616
-136.491, -309.759, 17.606, 39.649
-136.476, -310.346, 17.587, 39.682
-136.463, -310.931, 17.568, 39.715
-136.454, -311.516, 17.548, 39.748
-136.448, -312.101, 17.529, 39.781
-136.444, -312.684, 17.509, 39.814
-136.444, -313.267, 17.488, 39.847
-136.447, -313.850, 17.467, 39.880
-136.452, -314.431, 17.445, 39.913
-136.461, -315.012, 17.423, 39.946
-136.472, -315.592, 17.400, 39.979
-136.487, -316.171, 17.376, 40.012
-136.504, -316.749, 17.352, 40.045
-136.525, -317.327, 17.326, 40.078
-136.549, -317.903, 17.300, 40.111
-136.576, -318.478, 17.273, 40.144
-136.606, -319.052, 17.245, 40.177
-136.639, -319.625, 17.217, 40.210
-136.674, -320.197, 17.188, 40.243
-136.713, -320.768, 17.158, 40.276
-136.756, -321.337, 17.127, 40.309
-136.801, -321.905, 17.097, 40.342
-136.850, -322.472, 17.066, 40.375
-136.902, -323.038, 17.034, 40.408
-136.957, -323.602, 17.003, 40.441
-137.016, -324.165, 16.970, 40.474
-137.077, -324.726, 16.939, 40.507
-137.143, -325.286, 16.907, 40.540
-137.211, -325.844, 16.875, 40.573
-137.283, -326.401, 16.843, 40.606
-137.359, -326.957, 16.812, 40.639
-137.437, -327.510, 16.780, 40.672
-137.519, -328.063, 16.750, 40.705
-137.604, -328.614, 16.719, 40.738
-137.693, -329.163, 16.688, 40.771
-137.786, -329.710, 16.658, 40.804
-137.882, -330.256, 16.628, 40.837
-137.981, -330.801, 16.599, 40.870
-138.085, -331.343, 16.570, 40.903
-138.191, -331.885, 16.542, 40.936
-138.301, -332.424, 16.514, 40.969
-138.416, -332.961, 16.486, 41.002
-138.534, -333.497, 16.458, 41.035
-138.655, -334.031, 16.431, 41.068
-138.781, -334.564, 16.404, 41.101
-138.910, -335.094, 16.378, 41.134
-139.043, -335.623, 16.352, 41.167
-139.179, -336.149, 16.326, 41.200
-139.319, -336.674, 16.301, 41.233
-139.463, -337.198, 16.276, 41.266
-139.610, -337.719, 16.251, 41.299
-139.761, -338.239, 16.227, 41.332
-139.915, -338.756, 16.202, 41.365
-140.072, -339.272, 16.177, 41.398
-140.233, -339.786, 16.153, 41.431
-140.397, -340.298, 16.128, 41.464
-140.565, -340.808, 16.104, 41.497
-140.735, -341.316, 16.080, 41.530
-140.908, -341.823, 16.055, 41.563
-141.084, -342.327, 16.031, 41.596
-141.263, -342.830, 16.006, 41.629
-141.444, -343.331, 15.982, 41.662
-141.628, -343.830, 15.957, 41.695
-141.815, -344.327, 15.931, 41.728
-142.005, -344.822, 15.906, 41.761
-142.196, -345.316, 15.881, 41.794
-142.390, -345.808, 15.855, 41.827
-142.586, -346.298, 15.829, 41.860
-142.784, -346.786, 15.803, 41.893
-142.985, -347.272, 15.777, 41.926
-143.187, -347.757, 15.751, 41.959
-143.391, -348.240, 15.724, 41.992
-143.597, -348.721, 15.697, 42.025
-143.805, -349.200, 15.671, 42.058
-144.015, -349.678, 15.643, 42.091
-144.226, -350.153, 15.617, 42.124
-144.440, -350.627, 15.590, 42.157
-144.654, -351.100, 15.566, 42.190
-144.871, -351.571, 15.545, 42.223
-145.089, -352.040, 15.528, 42.256
-145.309, -352.508, 15.514, 42.289
-145.530, -352.976, 15.506, 42.322
-145.754, -353.442, 15.501, 42.355
-145.978, -353.907, 15.502, 42.388
-146.205, -354.372, 15.507, 42.421
-146.433, -354.836, 15.517, 42.454
-146.662, -355.300, 15.531, 42.487
-146.894, -355.764, 15.549, 42.520
-147.127, -356.228, 15.571, 42.553
-147.361, -356.692, 15.597, 42.586
-147.597, -357.156, 15.627, 42.619
-147.835, -357.621, 15.660, 42.652
-148.074, -358.086, 15.696, 42.685
-148.315, -358.552, 15.735, 42.718
-148.558, -359.019, 15.777, 42.751
-148.802, -359.486, 15.821, 42.784
-149.048, -359.954, 15.868, 42.817
-149.295, -360.424, 15.916, 42.850
-149.543, -360.894, 15.967, 42.883
-149.794, -361.366, 16.020, 42.916
-150.045, -361.838, 16.074, 42.949
-150.298, -362.312, 16.130, 42.982
-150.553, -362.788, 16.187, 43.015
-150.809, -363.264, 16.245, 43.048
-151.067, -363.743, 16.305, 43.081
-151.326, -364.223, 16.365, 43.114
-151.586, -364.704, 16.427, 43.147
-151.848, -365.187, 16.489, 43.180
-152.111, -365.671, 16.552, 43.213
-152.375, -366.157, 16.616, 43.246
-152.641, -366.645, 16.680, 43.279
-152.909, -367.135, 16.745, 43.312
-153.177, -367.626, 16.810, 43.345
-153.447, -368.119, 16.876, 43.378
-153.718, -368.614, 16.942, 43.411
-153.990, -369.111, 17.008, 43.444
-154.264, -369.610, 17.075, 43.477
-154.539, -370.110, 17.141, 43.510
-154.815, -370.612, 17.208, 43.543
-155.092, -371.116, 17.275, 43.576
-155.370, -371.622, 17.342, 43.609
-155.650, -372.130, 17.408, 43.642
-155.930, -372.640, 17.475, 43.675
-156.212, -373.152, 17.542, 43.708
-156.495, -373.666, 17.608, 43.741
-156.779, -374.182, 17.675, 43.774
-157.063, -374.699, 17.741, 43.807
-157.349, -375.219, 17.807, 43.840
-157.636, -375.741, 17.873, 43.873
-157.923, -376.264, 17.938, 43.906
-158.212, -376.790, 18.004, 43.939
-158.501, -377.318, 18.069, 43.972
-158.791, -377.847, 18.134, 44.005
-159.082, -378.379, 18.199, 44.038
-159.374, -378.913, 18.263, 44.071
-159.667, -379.449, 18.328, 44.104
-159.960, -379.986, 18.391, 44.137
-160.254, -380.526, 18.455, 44.170
-160.548, -381.068, 18.519, 44.203
-160.844, -381.612, 18.582, 44.236
-161.140, -382.158, 18.645, 44.269
-161.436, -382.706, 18.707, 44.302
-161.733, -383.256, 18.770, 44.335
-162.030, -383.808, 18.832, 44.368
-162.328, -384.363, 18.894, 44.401
-162.627, -384.919, 18.956, 44.434
-162.926, -385.477, 19.017, 44.467
-163.225, -386.038, 19.079, 44.500
-163.525, -386.601, 19.140, 44.533
-163.825, -387.165, 19.201, 44.566
-164.125, -387.732, 19.262, 44.599
-164.426, -388.301, 19.323, 44.632
-164.726, -388.873, 19.383, 44.665
-165.027, -389.446, 19.444, 44.698
-165.329, -390.022, 19.504, 44.731
-165.630, -390.599, 19.564, 44.764
-165.932, -391.179, 19.624, 44.797
-166.233, -391.762, 19.684, 44.830
-166.535, -392.346, 19.745, 44.863
-166.836, -392.933, 19.804, 44.896
-167.138, -393.522, 19.864, 44.929
-167.440, -394.113, 19.924, 44.962
-167.741, -394.706, 19.984, 44.995
-168.042, -395.302, 20.044, 45.028
-168.343, -395.900, 20.104, 45.061
-168.644, -396.500, 20.164, 45.094
-168.945, -397.103, 20.224, 45.127
-169.246, -397.708, 20.284, 45.160
-169.546, -398.316, 20.344, 45.193
-169.846, -398.926, 20.403, 45.226
-170.145, -399.538, 20.464, 45.259
-170.444, -400.153, 20.524, 45.292
-170.743, -400.770, 20.584, 45.325
-171.041, -401.390, 20.644, 45.358
-171.338, -402.012, 20.704, 45.391
-171.635, -402.636, 20.764, 45.424
-171.932, -403.264, 20.823, 45.457
-172.228, -403.893, 20.882, 45.490
-172.523, -404.525, 20.939, 45.523
-172.818, -405.159, 20.994, 45.556
-173.111, -405.796, 21.048, 45.589
-173.404, -406.435, 21.099, 45.622
-173.696, -407.076, 21.147, 45.655
-173.986, -407.719, 21.192, 45.688
-174.276, -408.365, 21.232, 45.721
-174.564, -409.012, 21.267, 45.754
-174.851, -409.661, 21.296, 45.787
-175.137, -410.311, 21.319, 45.820
-175.420, -410.962, 21.334, 45.853
-175.702, -411.615, 21.342, 45.886
-175.982, -412.269, 21.340, 45.919
-176.260, -412.923, 21.330, 45.952
-176.536, -413.577, 21.311, 45.985
-176.809, -414.232, 21.283, 46.018
-177.079, -414.886, 21.246, 46.051
-177.346, -415.540, 21.201, 46.084
-177.611, -416.193, 21.149, 46.117
